Year,YearMonth,ProductID,Name,CategoryName,SubcategoryName,Revenue,UnitsSold,Orders
2020,2020-01,288,Pro Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,567.0,21,6
2020,2020-01,289,Deluxe Outerwear,Fashion & Apparel,Outerwear,2515.83,17,4
2020,2020-01,290,Premium Accessories,Fashion & Apparel,Accessories,3540.0,30,9
2020,2020-01,291,Pro Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,1586.85,15,5
2020,2020-01,292,Portable Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,4000.0,50,11
2020,2020-01,293,Eco Accessories,Fashion & Apparel,Accessories,1766.17,23,5
2020,2020-01,294,Portable Swimwear,Fashion & Apparel,Swimwear,6963.18,42,9
2020,2020-01,295,Classic Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,912.0,24,7
2020,2020-01,296,Ultra Formal Wear,Fashion & Apparel,Formal Wear,2052.0,19,8
2020,2020-01,297,Ultra Activewear,Fashion & Apparel,Activewear,134.95,5,2
2020,2020-01,298,Premium Swimwear,Fashion & Apparel,Swimwear,7048.44,36,7
2020,2020-01,299,Deluxe Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,494.0,19,6
2020,2020-01,300,Pro Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,5104.44,36,9
2020,2020-01,301,Deluxe Sneakers & Casual Shoes,Fashion & Apparel,Sneakers & Casual Shoes,624.0,39,8
2020,2020-01,302,Classic Dresses & Skirts,Fashion & Apparel,Dresses & Skirts,860.0,10,4
2020,2020-01,303,Premium Activewear,Fashion & Apparel,Activewear,3398.22,18,7
2020,2020-01,304,Portable Swimwear,Fashion & Apparel,Swimwear,2758.0,14,4
2020,2020-01,305,Premium Bags & Backpacks,Fashion & Apparel,Bags & Backpacks,3194.07,33,8
2020,2020-01,306,Pro Jeans & Trousers,Fashion & Apparel,Jeans & Trousers,2885.74,26,6
2020,2020-01,307,Eco Activewear,Fashion & Apparel,Activewear,2327.31,19,5
2020,2020-01,308,Classic Wearable Devices,Technology & Gadgets,Wearable Devices,2137.35,15,3
2020,2020-01,309,Compact Laptops & Tablets,Technology & Gadgets,Laptops & Tablets,2988.64,16,6
2020,2020-01,310,Compact Cameras & Photography,Technology & Gadgets,Cameras & Photography,879.9,10,4
2020,2020-01,311,Advanced Wearable Devices,Technology & Gadgets,Wearable Devices,3746.12,28,11
2020,2020-01,312,Portable Gaming Accessories,Technology & Gadgets,Gaming Accessories,1080.0,27,6
2020,2020-01,313,Premium Headphones & Speakers,Technology & Gadgets,Headphones & Speakers,2329.0,17,3
2020,2020-01,314,Advanced Smartphones & Accessories,Technology & Gadgets,Smartphones & Accessories,734.58,42,12
2020,2020-01,315,Compact Smart Home Devices,Technology & Gadgets,Smart Home Devices,449.64,36,10
2020,2020-01,316,Classic Virtual Reality Gear,Technology & Gadgets,Virtual Reality Gear,1062.25,25,5
2020,2020-01,317,Advanced Gaming Accessories,Technology & Gadgets,Gaming Accessories,10704.03,57,12
2020,2020-01,318,Portable Chargers & Power Banks,Technology & Gadgets,Chargers & Power Banks,2560.0,16,6
2020,2020-01,319,Eco Smartphones & Accessories,Technology & Gadgets,Smartphones & Accessories,380.64,16,5
2020,2020-01,320,Premium Wearable Devices,Technology & Gadgets,Wearable Devices,534.0,6,2
2020,2020-01,321,Classic Computer Components,Technology & Gadgets,Computer Components,2055.8,20,7
2020,2020-01,322,Portable Virtual Reality Gear,Technology & Gadgets,Virtual Reality Gear,7654.0,43,11
2020,2020-01,323,Premium Virtual Reality Gear,Technology & Gadgets,Virtual Reality Gear,5812.19,31,8
2020,2020-01,324,Classic Nail Care,Health & Beauty,Nail Care,4191.0,33,9
2020,2020-01,325,Premium Oral Care,Health & Beauty,Oral Care,539.76,24,7
2020,2020-01,326,Portable Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,1323.27,13,6
2020,2020-01,327,Compact Oral Care,Health & Beauty,Oral Care,754.0,26,6
2020,2020-01,328,Advanced Oral Care,Health & Beauty,Oral Care,2937.74,26,7
2020,2020-01,329,Classic Haircare Products,Health & Beauty,Haircare Products,3625.72,28,7
2020,2020-01,330,Compact Oral Care,Health & Beauty,Oral Care,491.27,13,3
2020,2020-01,331,Premium Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2009.85,15,6
2020,2020-01,332,Premium Wellness Supplements,Health & Beauty,Wellness Supplements,562.35,15,5
2020,2020-01,333,Ultra Oral Care,Health & Beauty,Oral Care,162.0,9,5
2020,2020-01,334,Portable Skincare Products,Health & Beauty,Skincare Products,2015.79,21,6
2020,2020-01,335,Portable Wellness Supplements,Health & Beauty,Wellness Supplements,1988.66,34,13
2020,2020-01,336,Classic Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2288.79,21,6
2020,2020-01,337,Advanced Oral Care,Health & Beauty,Oral Care,370.93,7,3
2020,2020-01,338,Compact Haircare Products,Health & Beauty,Haircare Products,3779.72,28,8
2020,2020-01,339,Deluxe Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2450.21,29,9
2020,2020-01,340,Compact Bath & Body Products,Health & Beauty,Bath & Body Products,1120.81,19,6
2020,2020-01,341,Advanced Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,1669.75,25,4
2020,2020-01,342,Classic Nail Care,Health & Beauty,Nail Care,2826.0,18,5
2020,2020-01,343,Deluxe Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,5984.0,34,10
2020,2020-01,344,Compact Wellness Supplements,Health & Beauty,Wellness Supplements,2662.0,22,7
2020,2020-01,345,Eco Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,3823.68,32,7
2020,2020-01,346,Compact Nail Care,Health & Beauty,Nail Care,799.37,13,4
2020,2020-01,347,Ultra Wellness Supplements,Health & Beauty,Wellness Supplements,1209.8,20,7
2020,2020-01,348,Premium Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2971.29,21,7
2020,2020-01,349,Eco Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,1975.8,20,8
2020,2020-01,350,Advanced Haircare Products,Health & Beauty,Haircare Products,59.98,2,1
2020,2020-01,351,Ultra Men's Grooming,Health & Beauty,Men's Grooming,4233.33,27,7
2020,2020-01,352,Deluxe Wellness Supplements,Health & Beauty,Wellness Supplements,6656.86,34,10
2020,2020-01,353,Classic Haircare Products,Health & Beauty,Haircare Products,1130.0,10,4
2020,2020-01,354,Eco Bath & Body Products,Health & Beauty,Bath & Body Products,7713.81,39,11
2020,2020-01,355,Deluxe Wellness Supplements,Health & Beauty,Wellness Supplements,1069.9,10,4
2020,2020-01,356,Compact Haircare Products,Health & Beauty,Haircare Products,4088.0,28,5
2020,2020-01,357,Compact Bath & Body Products,Health & Beauty,Bath & Body Products,474.75,25,8
2020,2020-01,358,Portable Nail Care,Health & Beauty,Nail Care,3335.0,29,7
2020,2020-01,359,Deluxe Oral Care,Health & Beauty,Oral Care,1916.85,15,4
2020,2020-01,360,Advanced Men's Grooming,Health & Beauty,Men's Grooming,4105.29,21,7
2020,2020-01,361,Ultra Skincare Products,Health & Beauty,Skincare Products,1530.91,29,9
2020,2020-01,362,Classic Haircare Products,Health & Beauty,Haircare Products,3960.0,20,5
2020,2020-01,363,Pro Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,1087.25,25,6
2020,2020-01,364,Pro Bath & Body Products,Health & Beauty,Bath & Body Products,1716.0,22,6
2020,2020-01,365,Deluxe Men's Grooming,Health & Beauty,Men's Grooming,990.0,6,3
2020,2020-01,366,Pro Fragrances,Health & Beauty,Fragrances,573.86,14,5
2020,2020-01,367,Advanced Nail Care,Health & Beauty,Nail Care,3288.33,27,8
2020,2020-01,368,Classic Fragrances,Health & Beauty,Fragrances,1997.73,27,8
2020,2020-01,369,Ultra Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,3378.01,19,7
2020,2020-01,370,Portable Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2154.96,24,6
2020,2020-01,371,Premium Fragrances,Health & Beauty,Fragrances,2636.82,18,5
2020,2020-01,372,Compact Nail Care,Health & Beauty,Nail Care,575.76,24,5
2020,2020-01,373,Classic Bath & Body Products,Health & Beauty,Bath & Body Products,1789.17,23,5
2020,2020-01,374,Classic Oral Care,Health & Beauty,Oral Care,4332.65,35,8
2020,2020-01,375,Classic Nail Care,Health & Beauty,Nail Care,7713.81,39,10
2020,2020-01,376,Advanced Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,605.88,12,4
2020,2020-01,377,Eco Haircare Products,Health & Beauty,Haircare Products,3247.42,58,13
2020,2020-01,378,Ultra Fragrances,Health & Beauty,Fragrances,1232.82,18,4
2020,2020-01,379,Compact Bath & Body Products,Health & Beauty,Bath & Body Products,5108.49,31,7
2020,2020-01,380,Compact Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,474.37,13,5
2020,2020-01,381,Portable Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,3528.0,49,12
2020,2020-01,382,Advanced Men's Grooming,Health & Beauty,Men's Grooming,3737.65,35,7
2020,2020-01,383,Deluxe Skincare Products,Health & Beauty,Skincare Products,2786.85,15,5
2020,2020-01,384,Compact Bath & Body Products,Health & Beauty,Bath & Body Products,1142.82,18,8
2020,2020-01,385,Eco Wellness Supplements,Health & Beauty,Wellness Supplements,220.83,17,6
2020,2020-01,386,Premium Oral Care,Health & Beauty,Oral Care,189.9,10,4
2020,2020-01,387,Eco Oral Care,Health & Beauty,Oral Care,6467.65,35,8
2020,2020-01,388,Classic Bath & Body Products,Health & Beauty,Bath & Body Products,5811.0,39,8
2020,2020-01,389,Classic Men's Grooming,Health & Beauty,Men's Grooming,396.49,31,7
2020,2020-01,390,Premium Skincare Products,Health & Beauty,Skincare Products,1092.0,28,6
2020,2020-01,391,Advanced Haircare Products,Health & Beauty,Haircare Products,774.75,25,9
2020,2020-01,392,Premium Oral Care,Health & Beauty,Oral Care,1215.06,14,6
2020,2020-01,393,Portable Fragrances,Health & Beauty,Fragrances,3913.62,38,12
2020,2020-01,394,Pro Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,4026.96,24,7
2020,2020-01,395,Eco Men's Grooming,Health & Beauty,Men's Grooming,2029.8,20,4
2020,2020-01,396,Ultra Bath & Body Products,Health & Beauty,Bath & Body Products,5518.11,39,10
2020,2020-01,397,Eco Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,1746.0,9,3
2020,2020-01,398,Deluxe Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,773.71,49,14
2020,2020-01,399,Classic Oral Care,Health & Beauty,Oral Care,2626.33,17,4
2020,2020-01,400,Classic Wellness Supplements,Health & Beauty,Wellness Supplements,626.43,7,3
2020,2020-01,401,Portable Skincare Products,Health & Beauty,Skincare Products,792.0,44,9
2020,2020-01,402,Classic Oral Care,Health & Beauty,Oral Care,2259.8,20,4
2020,2020-01,403,Premium Skincare Products,Health & Beauty,Skincare Products,2196.0,18,5
2020,2020-01,404,Ultra Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,1600.39,11,4
2020,2020-01,405,Portable Skincare Products,Health & Beauty,Skincare Products,2640.0,33,5
2020,2020-01,406,Deluxe Nail Care,Health & Beauty,Nail Care,2482.74,26,8
2020,2020-01,407,Premium Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2790.0,45,13
2020,2020-01,408,Compact Skincare Products,Health & Beauty,Skincare Products,4314.33,27,7
2020,2020-01,409,Eco Oral Care,Health & Beauty,Oral Care,6588.0,36,9
2020,2020-01,410,Classic Nail Care,Health & Beauty,Nail Care,1795.23,27,7
2020,2020-01,411,Pro Bath & Body Products,Health & Beauty,Bath & Body Products,1273.69,11,4
2020,2020-01,412,Deluxe Oral Care,Health & Beauty,Oral Care,1674.27,13,3
2020,2020-01,413,Ultra Wellness Supplements,Health & Beauty,Wellness Supplements,2293.69,31,7
2020,2020-01,414,Compact Skincare Products,Health & Beauty,Skincare Products,5295.68,32,7
2020,2020-01,415,Deluxe Fragrances,Health & Beauty,Fragrances,2639.6,40,12
2020,2020-01,416,Ultra Fragrances,Health & Beauty,Fragrances,7160.0,40,10
2020,2020-01,417,Compact Skincare Products,Health & Beauty,Skincare Products,1239.84,16,5
2020,2020-01,418,Advanced Wellness Supplements,Health & Beauty,Wellness Supplements,4801.72,28,7
2020,2020-01,419,Premium Wellness Supplements,Health & Beauty,Wellness Supplements,659.76,24,8
2020,2020-01,420,Classic Bath & Body Products,Health & Beauty,Bath & Body Products,3093.72,28,7
2020,2020-01,421,Ultra Oral Care,Health & Beauty,Oral Care,13102.77,73,13
2020,2020-01,422,Deluxe Bath & Body Products,Health & Beauty,Bath & Body Products,2906.83,17,5
2020,2020-01,423,Eco Skincare Products,Health & Beauty,Skincare Products,2783.49,31,9
2020,2020-01,424,Premium Wellness Supplements,Health & Beauty,Wellness Supplements,3277.78,22,6
2020,2020-01,425,Classic Fragrances,Health & Beauty,Fragrances,1149.8,20,5
2020,2020-01,426,Advanced Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2760.0,20,8
2020,2020-01,427,Deluxe Haircare Products,Health & Beauty,Haircare Products,319.84,16,4
2020,2020-01,428,Portable Bath & Body Products,Health & Beauty,Bath & Body Products,2632.0,28,10
2020,2020-01,429,Pro Nail Care,Health & Beauty,Nail Care,2300.0,20,5
2020,2020-01,430,Premium Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,5021.69,31,6
2020,2020-01,431,Portable Skincare Products,Health & Beauty,Skincare Products,3538.0,29,6
2020,2020-01,432,Premium Oral Care,Health & Beauty,Oral Care,6020.0,35,10
2020,2020-01,433,Advanced Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,437.25,25,7
2020,2020-01,434,Classic Oral Care,Health & Beauty,Oral Care,390.83,17,6
2020,2020-01,435,Ultra Oral Care,Health & Beauty,Oral Care,195.92,8,2
2020,2020-01,436,Advanced Oral Care,Health & Beauty,Oral Care,1211.76,24,6
2020,2020-01,437,Eco Nail Care,Health & Beauty,Nail Care,2063.38,22,7
2020,2020-01,438,Deluxe Wellness Supplements,Health & Beauty,Wellness Supplements,3149.75,25,8
2020,2020-01,439,Classic Nail Care,Health & Beauty,Nail Care,121.41,9,3
2020,2020-01,440,Classic Bath & Body Products,Health & Beauty,Bath & Body Products,2546.82,18,5
2020,2020-01,441,Advanced Nail Care,Health & Beauty,Nail Care,4227.91,29,8
2020,2020-01,442,Compact Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2219.85,15,5
2020,2020-01,443,Ultra Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,1613.7,30,7
2020,2020-01,444,Classic Skincare Products,Health & Beauty,Skincare Products,4691.66,34,9
2020,2020-01,445,Pro Oral Care,Health & Beauty,Oral Care,333.27,23,7
2020,2020-01,446,Portable Bath & Body Products,Health & Beauty,Bath & Body Products,2320.0,29,6
2020,2020-01,447,Classic Wellness Supplements,Health & Beauty,Wellness Supplements,702.0,9,3
2020,2020-01,448,Pro Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,3080.74,26,8
2020,2020-01,449,Compact Nail Care,Health & Beauty,Nail Care,1112.94,6,2
2020,2020-01,450,Eco Fragrances,Health & Beauty,Fragrances,966.0,7,2
2020,2020-01,451,Premium Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,353.88,12,3
2020,2020-01,452,Portable Haircare Products,Health & Beauty,Haircare Products,2783.0,23,6
2020,2020-01,453,Eco Haircare Products,Health & Beauty,Haircare Products,718.01,19,4
2020,2020-01,454,Advanced Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,3250.59,21,9
2020,2020-01,455,Compact Skincare Products,Health & Beauty,Skincare Products,4070.0,37,10
2020,2020-01,456,Compact Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,926.82,18,7
2020,2020-01,457,Classic Fragrances,Health & Beauty,Fragrances,3360.0,28,9
2020,2020-01,458,Ultra Wellness Supplements,Health & Beauty,Wellness Supplements,1388.64,16,4
2020,2020-01,459,Portable Skincare Products,Health & Beauty,Skincare Products,377.0,13,6
2020,2020-01,460,Deluxe Nail Care,Health & Beauty,Nail Care,3199.23,27,8
2020,2020-01,461,Compact Fragrances,Health & Beauty,Fragrances,141.48,12,4
2020,2020-01,462,Portable Haircare Products,Health & Beauty,Haircare Products,756.0,21,7
2020,2020-01,463,Premium Skincare Products,Health & Beauty,Skincare Products,3952.0,38,9
2020,2020-01,464,Portable Bath & Body Products,Health & Beauty,Bath & Body Products,1110.0,10,3
2020,2020-01,465,Portable Haircare Products,Health & Beauty,Haircare Products,5304.0,34,12
2020,2020-01,466,Ultra Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2802.31,19,6
2020,2020-01,467,Advanced Nail Care,Health & Beauty,Nail Care,103.41,9,4
2020,2020-01,468,Advanced Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,412.25,25,6
2020,2020-01,469,Premium Men's Grooming,Health & Beauty,Men's Grooming,3711.71,29,7
2020,2020-01,470,Classic Nail Care,Health & Beauty,Nail Care,2175.84,16,6
2020,2020-01,471,Ultra Men's Grooming,Health & Beauty,Men's Grooming,1127.88,12,4
2020,2020-01,472,Pro Skincare Products,Health & Beauty,Skincare Products,336.0,14,5
2020,2020-01,473,Pro Oral Care,Health & Beauty,Oral Care,1980.0,33,8
2020,2020-01,474,Compact Men's Grooming,Health & Beauty,Men's Grooming,3168.0,33,8
2020,2020-01,475,Deluxe Nail Care,Health & Beauty,Nail Care,3799.62,38,10
2020,2020-01,476,Compact Men's Grooming,Health & Beauty,Men's Grooming,2565.0,15,3
2020,2020-01,477,Classic Haircare Products,Health & Beauty,Haircare Products,878.22,18,6
2020,2020-01,478,Premium Fragrances,Health & Beauty,Fragrances,2474.86,34,12
2020,2020-01,479,Ultra Skincare Products,Health & Beauty,Skincare Products,2504.7,30,8
2020,2020-01,480,Eco Nail Care,Health & Beauty,Nail Care,2804.23,37,11
2020,2020-01,481,Eco Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,3757.38,22,6
2020,2020-01,482,Deluxe Haircare Products,Health & Beauty,Haircare Products,4619.7,30,7
2020,2020-01,483,Deluxe Haircare Products,Health & Beauty,Haircare Products,2634.69,31,7
2020,2020-01,484,Advanced Oral Care,Health & Beauty,Oral Care,4133.7,30,7
2020,2020-01,485,Pro Oral Care,Health & Beauty,Oral Care,945.57,43,11
2020,2020-01,486,Pro Nail Care,Health & Beauty,Nail Care,1255.84,16,5
2020,2020-01,487,Portable Skincare Products,Health & Beauty,Skincare Products,3266.73,27,7
2020,2020-01,488,Ultra Skincare Products,Health & Beauty,Skincare Products,2694.01,19,8
2020,2020-01,489,Eco Wellness Supplements,Health & Beauty,Wellness Supplements,3276.0,28,6
2020,2020-01,490,Deluxe Fragrances,Health & Beauty,Fragrances,5087.13,37,8
2020,2020-01,491,Ultra Haircare Products,Health & Beauty,Haircare Products,5433.28,32,8
2020,2020-01,492,Advanced Bath & Body Products,Health & Beauty,Bath & Body Products,5109.72,28,5
2020,2020-01,493,Premium Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,3772.44,36,10
2020,2020-01,494,Deluxe Haircare Products,Health & Beauty,Haircare Products,6544.66,34,8
2020,2020-01,495,Pro Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,422.37,13,4
2020,2020-01,496,Eco Haircare Products,Health & Beauty,Haircare Products,4076.19,31,7
2020,2020-01,497,Eco Haircare Products,Health & Beauty,Haircare Products,5181.0,33,5
2020,2020-01,498,Portable Men's Grooming,Health & Beauty,Men's Grooming,205.01,19,6
2020,2020-01,499,Deluxe Nail Care,Health & Beauty,Nail Care,2037.48,12,5
2020,2020-01,500,Eco Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,7964.55,45,12
2020,2020-01,501,Ultra Men's Grooming,Health & Beauty,Men's Grooming,1455.84,16,6
2020,2020-01,502,Pro Men's Grooming,Health & Beauty,Men's Grooming,1052.64,16,4
2020,2020-01,503,Pro Bath & Body Products,Health & Beauty,Bath & Body Products,3011.76,24,5
2020,2020-01,504,Advanced Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,922.35,15,6
2020,2020-01,505,Portable Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,3359.8,20,4
2020,2020-01,506,Premium Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,902.0,11,4
2020,2020-01,507,Compact Oral Care,Health & Beauty,Oral Care,3009.38,22,4
2020,2020-01,508,Portable Wellness Supplements,Health & Beauty,Wellness Supplements,1181.88,12,2
2020,2020-01,509,Advanced Haircare Products,Health & Beauty,Haircare Products,2336.85,15,5
2020,2020-01,510,Portable Wellness Supplements,Health & Beauty,Wellness Supplements,663.92,8,2
2020,2020-01,511,Pro Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2873.28,32,7
2020,2020-01,512,Premium Bath & Body Products,Health & Beauty,Bath & Body Products,843.92,8,2
2020,2020-01,513,Premium Haircare Products,Health & Beauty,Haircare Products,2285.88,12,3
2020,2020-01,514,Classic Haircare Products,Health & Beauty,Haircare Products,3937.0,31,9
2020,2020-01,515,Eco Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2729.8,20,5
2020,2020-01,516,Premium Wellness Supplements,Health & Beauty,Wellness Supplements,402.0,6,2
2020,2020-01,517,Premium Bath & Body Products,Health & Beauty,Bath & Body Products,278.94,6,2
2020,2020-01,518,Portable Bath & Body Products,Health & Beauty,Bath & Body Products,283.69,11,7
2020,2020-01,519,Ultra Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,449.85,15,4
2020,2020-01,520,Classic Makeup & Cosmetics,Health & Beauty,Makeup & Cosmetics,2469.18,42,11
2020,2020-01,521,Classic Men's Grooming,Health & Beauty,Men's Grooming,919.95,5,2
2020,2020-01,522,Portable Haircare Products,Health & Beauty,Haircare Products,4240.0,53,11
2020,2020-01,523,Pro Oral Care,Health & Beauty,Oral Care,1047.06,14,4
2020,2020-01,524,Compact Oral Care,Health & Beauty,Oral Care,835.8,20,5
2020,2020-01,525,Deluxe Bath & Body Products,Health & Beauty,Bath & Body Products,4523.76,24,7
2020,2020-01,526,Ultra Skincare Products,Health & Beauty,Skincare Products,591.68,32,10
2020,2020-01,527,Compact Beauty Tools & Brushes,Health & Beauty,Beauty Tools & Brushes,2663.17,23,7
2020,2020-01,528,Ultra Oral Care,Health & Beauty,Oral Care,670.78,22,4
2020,2020-01,529,Deluxe Fragrances,Health & Beauty,Fragrances,441.83,17,6
2020,2020-01,530,Premium Fragrances,Health & Beauty,Fragrances,599.84,16,3
2020,2020-01,531,Eco Bath & Body Products,Health & Beauty,Bath & Body Products,3834.0,27,7
2020,2020-01,532,Pro Wellness Supplements,Health & Beauty,Wellness Supplements,1325.87,13,4
2020,2020-01,533,Premium Skincare Products,Health & Beauty,Skincare Products,1615.0,19,5
2020,2020-01,534,Portable Men's Grooming,Health & Beauty,Men's Grooming,4122.62,38,9
